,abstract/snippet,lead_paragraph,headline,keywords,pub_date,document_type,section_name,type_of_material
0,"The quintessentially American author wrote pieces for a Paris newspaper in the 1950s. Now, one of those — about a nervous chef and a magnificent cat — is being published in English for the first time.","John Steinbeck is best known for his weighty, quintessentially American classics like “The Grapes of Wrath” and “East of Eden.”",Unearthed Steinbeck Short Story Isn’t at All Like ‘Grapes of Wrath’,"Steinbeck, John;Manuscripts;Strand Magazine;Le Figaro (Newspaper);Writing and Writers;Cats;Paris (France);Ransom, Harry, Center, The University of Texas at Austin",2019-07-31,article,Books,News
0,"Because she rented the billboards, Kat Sullivan may face more than $40,000 in fines for not registering as a lobbyist.","When Kat Sullivan rented a billboard last year in upstate New York to call for stronger protections against child sex abusers, she believed she was engaging in the democratic process, using her own time and money to make her voice as an abuse survivor heard.",Abuse Victim’s 3 Billboards Called for Stronger Laws. Then the State Showed Up.,"New York State;New York Child Victims Act (2019);Lobbying and Lobbyists;Sullivan, Kat;Joint Commission on Public Ethics (NYS);Politics and Government;Sex Crimes;Child Abuse and Neglect;Law and Legislation;Cuomo, Andrew M;Outdoor Advertising",2019-07-31,article,New York,News
0,Posters from 1918 reveal ignorance of the toll that the war took on those who fought it.,"The shelling stopped on Nov. 11, 1918, sending millions of American soldiers back to the United States to pick up where they had left off before joining or being drafted into the war effort. For one officer, the return meant facing a perfunctory public welcome and superficial support. “The quick abandonment of interest in our overseas men by Americans in general,” he observed three years after the Armistice, “is an indictment against us as a nation, not soon to be forgotten by the men in uniform from the other side.” The soldier, a former Army officer later identified as Herbert B. Hayden, anonymously published his observations in an essay for The Atlantic Monthly. The severe effects of combat-related injuries, like the ones Hayden described in his essay, drew more public attention during the 1920s, when the figure of the shellshocked veteran became part of larger debates over the government’s responsibility to care for its military forces.",The Army’s Message to Returning World War I Troops? Behave Yourselves,Veterans;United States Defense and Military Forces;World War I (1914-18);Posters;Mental Health and Disorders;Post-Traumatic Stress Disorder,2019-07-31,article,Magazine,News
0,The central bank appears poised to cut interest rates for the first time since the financial crisis. Here’s what to keep an eye on.,"The Federal Reserve is almost universally expected to cut interest rates when its meeting wraps up on Wednesday, the first reduction since officials slashed them to near zero in 2008, during the dark days of the financial crisis. ",A Preview of the Fed Meeting,"Federal Reserve System;United States Economy;Interest Rates;Banking and Financial Institutions;Inflation (Economics);Credit and Debt;Labor and Jobs;Powell, Jerome H",2019-07-31,article,Business Day,News
0,These two progressives are in a bold — but awfully risky — place.,"I’m no good at sartorial stuff, so I can’t describe how Bernie Sanders and Elizabeth Warren were actually dressed. But I can tell you what they were effectively wearing: targets.","Elizabeth Warren and Bernie Sanders, Marooned Together on Fantasy Island",Presidential Election of 2020;Debates (Political);United States Politics and Government;Health Insurance and Managed Care;Democratic Party,2019-07-31,article,Opinion,Op-Ed
0,"In an extended interview, the California senator explains why she thinks litmus-test questions aren’t helpful and how she is approaching this campaign.","Senator Kamala Harris has emerged as one of the most important candidates in the Democratic primary, besting Joseph R. Biden Jr. in a debate last month and exciting liberal voters who see her as a strong challenger to President Trump. But Ms. Harris has eluded ideological definition for much of the race.",What Kamala Harris Doesn’t Want to Be Asked at the Debate,"United States Politics and Government;Debates (Political);Senate;Harris, Kamala D;Infrastructure (Public Works);Education (K-12);Subprime Mortgage Crisis;Health Insurance and Managed Care",2019-07-31,article,U.S.,News
0,"After two and a half decades, the acclaimed band ventures into a different sound on its ninth album, “The Center Won’t Hold” — and moves onward without its longtime drummer.","WEST HOLLYWOOD, Calif. — When Sleater-Kinney arrived in a Los Angeles studio last fall with the slim demo of a track for its upcoming album, the group’s new producer, Annie Clark (better known as St. Vincent) had an ear for how to amplify it. What if, she said to the group — the singer-guitarists Carrie Brownstein and Corin Tucker, and the drummer Janet Weiss — you took Brownstein’s guitar riff and made it the lead? Oh, and also, changed the key. And the lyrics.",Sleater-Kinney Asked St. Vincent for a Creative Spark. The Trio Blew Up.,"Pop and Rock Music;Sleater-Kinney;Brownstein, Carrie;St Vincent (1982- );Tucker, Corin;Weiss, Janet;The Center Won't Hold (Album)",2019-07-31,article,Arts,News
0,"Jia Tolentino’s essay collection, a highly anticipated new novel from Téa Obreht, a Japanese thriller and more.","This month brings some notable debuts, including the novels “The Dearly Beloved” and “A Particular Kind of Black Man,” and Sarah M. Broom’s memoir of New Orleans, “The Yellow House.” Olga Tokarczuk, the winner of last year’s Man Booker International Prize, returns with a new twist on a murder mystery, and literary criticism from Jess Row connects storytelling and gentrification. ",11 New Books to Watch For in August,"Books and Literature;The Dearly Beloved: A Novel (Book);Wall, Cara;Drive Your Plow Over the Bones of the Dead (Book);Tokarczuk, Olga;A Door in the Earth (Book);Waldman, Amy;Everything Inside: Stories (Book);Danticat, Edwidge;Inconspicuous Consumption: An Obsessive Look at the Stuff We Take for Granted, from the Everyday to the Obscure (Book);Schlossberg, Tatiana;Inland (Book);Obreht, Tea;The Memory Police (Book);Ogawa, Yoko;A Particular Kind of Black Man (Book);Folarin, Tope;Trick Mirror: Reflections on Self-Delusion (Book);Tolentino, Jia;White Flights: Race, Fiction, and the American Imagination (Book);Row, Jess (1974- );The Yellow House (Book);Writing and Writers;Broom, Sarah M",2019-07-31,article,Books,News
0,"Lower-polling candidates had their moments, but none outshone the front-runners, Bernie Sanders and Elizabeth Warren.","Those hoping for an underdog candidate to run away with Tuesday night’s debate did not get their wish. The winners — at least in the initial assessment — were the night’s two front-runners, Senators Bernie Sanders and Elizabeth Warren. ",Who Won Night 1 of the Democratic Debate? Experts Weigh In,"Presidential Election of 2020;Debates (Political);Warren, Elizabeth;Sanders, Bernard;Buttigieg, Pete (1982- );Williamson, Marianne",2019-07-31,article,U.S.,News
0,Virginia Fuchs has no trouble stepping into the ring against the world’s top fighters. It’s her obsessive-compulsive disorder that causes problems.,"Virginia Fuchs announced herself to the boxing world at the 2016 United States Olympic Trials, where she twice upset Marlen Esparza, a world champion. In 2017, Fuchs went 18-0. In 2018, she claimed a bronze medal at the world championships by attacking her flyweight opponents, on average, every four seconds during nine minutes of boxing.",The Boxing Champion Who Battles O.C.D.,"Fuchs, Virginia (1988- );Obsessive-Compulsive Disorder;Boxing;USA Boxing",2019-07-31,article,Sports,News
0,"Start in Amatrice, Italy, and eat five versions of the dish in just four days. Then set aside your Marcella Hazan cookbook.","Friends in Rome had warned me: no one should eat pasta all’amatriciana nonstop for a week. The sauce — a glutton’s glorious punishment of pork, pecorino and tomatoes — produces one of the most satisfying dishes on the Roman table. But what’s the best way to make it? I planned to eat my way all the way to the source waters, in the mountain village of Amatrice, about two hours north of Rome, to find out.",Hunting for the Real Pasta all’Amatriciana,Travel and Vacations;Amatrice (Italy);Pasta;Earthquakes;Restaurants;Rome (Italy),2019-07-31,article,Travel,News
0,From desk to car to pocket.,"Misplacing your car keys is worrisome, but it’s nothing like the free-fall panic of losing your phone. Hollywood could make a horror movie about somebody just looking for their iPhone XR and going slowly insane. ","How Phones Made the World Your Office, Like It or Not","Wireless Communications;Cellular Telephones;Labor and Jobs;Bell Laboratories;Cooper, Martin (1928- )",2019-07-31,article,Business Day,News
0,"With good schools, an easy commute and a lively downtown, this walkable village in Westchester County is wealthy without being “flashy or fancy.”","With good schools, an easy commute and a lively downtown, this walkable village in Westchester County is wealthy without being “flashy or fancy.”","Living In ... Bronxville, N.Y.",Real Estate and Housing (Residential);Bronxville (NY),2019-07-31,multimedia,Real Estate,Slideshow
0,"With good schools, an easy commute and a lively downtown, this walkable community in Westchester County is wealthy without being “flashy or fancy.”","Strong schools, an easy commute, a vibrant downtown — those are the qualities that brought Charlotte and Ryan Sullivan to Bronxville, N.Y., a pretty, one-square-mile village in the Westchester County town of Eastchester, only 15 miles northeast of Midtown Manhattan.","Bronxville, N.Y.: An Affluent Village 15 Miles From Manhattan",Real Estate and Housing (Residential);Bronxville (NY),2019-07-31,article,Real Estate,News
0,The French-born illustrator behind “Press Here” and other children’s books strives for “no barrier” between inspiration and the finished product.,"Hervé Tullet has created over 80 books, perhaps most famously the best-selling, interactive “Press Here,” which invites children to touch and shake its pages. His latest project is “The Ideal Exhibition,” a series of workshops he conducts around the world in which attendees are invited to participate in the art-making process. We spoke at his studio on the top floor of the brownstone he lives in with his family in Manhattan’s Harlem neighborhood. These are edited excerpts from our conversation.",The Ideas Flow in Hervé Tullet’s Studio,"Tullet, Herve;Books and Literature;Art;Harlem (Manhattan, NY);Press Here (Book)",2019-07-31,article,Books,News
0,Wednesday: Four candidates with direct connections to the area are appearing., [Want to get New York Today by email? Here’s the sign-up.],Where in N.Y.C. to Watch the Democratic Debate,"New York City;Presidential Election of 2020;Debates (Political);Meat Loaf;Steinman, Jim",2019-07-31,article,New York,briefing
0,"V.G. Siddhartha beat Starbucks to dominate India’s retail coffee industry, but he also faced growing debt and pressure from the tax authorities.","NEW DELHI — V. G. Siddhartha, a tycoon who beat Starbucks to dominate India’s retail coffee industry but faced personal financial troubles, was found dead on Wednesday, the police said.",India’s ‘Coffee King’ Found Dead Amid Financial Troubles,"Siddhartha, VG (1959-2019);India;Coffee;Coffeehouses;Cafe Coffee Day;Coffee Day Enterprises Ltd;Corporate Taxes",2019-07-31,article,Business Day,News
0,Here’s what you need to know,(Want to get this briefing by email? Here’s the sign-up.),"Democratic Debates, Interest Rate, Caster Semenya: Your Wednesday Briefing",,2019-07-31,article,Briefing,briefing
0,Prime Minister Jacinda Ardern had promised to do better by the country’s indigenous people than New Zealand’s previous governments.,"AUCKLAND, New Zealand — A standoff between Indigenous groups in New Zealand and a construction company that intends to build homes on land considered sacred has drawn thousands of people to support those occupying the site to prevent the project from going ahead.",Jacinda Ardern Is Tested by Construction on Land Held Sacred by Maori,"Maori;Demonstrations, Protests and Riots;Indigenous People;Ardern, Jacinda;New Zealand",2019-07-31,article,World,News
0,"Increased awareness of climate change has not diminished Americans' appetite for building homes in flood zones, new data show. ","In many coastal states, flood-prone areas have seen the highest rates of home construction since 2010, a study found, suggesting that the risks of climate change have yet to fundamentally change people’s behavior. ","Homes Are Being Built the Fastest in Many Flood-Prone Areas, Study Finds",Global Warming;Floods;Flood Insurance;Real Estate and Housing (Residential);Climate Central,2019-07-31,article,Climate,News
0,"That buzz saw snoring next to you, the freezing room, the elbow in your face. One way to a better night’s sleep may mean creating a separate sleep space.",Maybe Lucy and Ricky Ricardo (and the censors) had it right all along: Sleep in your own bed. ,Is It Time for a Sleep Divorce?,Beds and Bedding;Sleep;Dating and Relationships;Marriages,2019-07-31,article,Fashion & Style,News
0,"Though presidential candidates appearing at a debate on Tuesday generally favored a strong approach to China, they differed over whether protectionism was the way forward.",WASHINGTON — Democratic presidential candidates clashed in a Tuesday night debate over how they would change course from President Trump’s protectionist trade agenda in fiery exchanges that underscored the depth of the rift within the party over economic policy.,"Echo Trump’s Tough Talk, or Lift Tariffs? Democrats Clash Over Trade","Democratic Party;Debates (Political);International Trade and World Market;China;United States Economy;Protectionism (Trade);Delaney, John (1963- );Hickenlooper, John W;Sanders, Bernard;Warren, Elizabeth;Trump, Donald J;Ryan, Timothy J (1973- )",2019-07-31,article,U.S.,News
0,"The Midwest remains undecided, but conflicting trends point alternately toward victory for Trump or his eventual opponent.","The Democrats’ ability to wrest back Pennsylvania, Michigan, Wisconsin and Iowa faces a steep hurdle. The population of the Rust Belt is aging at a much faster pace than the rest of the country.",The Heartland Is Moving in Different Directions,"Presidential Election of 2016;United States Politics and Government;Democratic Party;Economic Innovation Group;Trump, Donald J;Midwestern States (US);Iowa;Michigan",2019-07-31,article,Opinion,Op-Ed
0,"Guernsey’s, the New York auction house handling the sale, expects it to go for $1 million to $2 million.","In the divorce, the ex-wife got the car. More than 40 years later, the ex-husband was apparently still carrying a torch — for the Rolls-Royce.",Elizabeth Taylor’s ‘Green Goddess’ Rolls-Royce on the Auction Block,"Taylor, Elizabeth (1932-2011);Fisher, Eddie;Antique and Classic Cars;Auctions;Guernsey's",2019-07-31,article,Business Day,News
0,"As the Democratic senator emerges as a leading presidential contender, her vision for the country has remained difficult to define.",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,What Does Kamala Harris Stand For?,"Harris, Kamala D;Presidential Election of 2020;Debates (Political);Democratic Party;Senate",2019-07-31,article,Podcasts,News
0,"A bus full of civilians — including university students and families — struck a roadside bomb, leaving 35 people dead in an inferno of fire and blood.","HERAT, Afghanistan — One friend was known for his guitar skills, strumming his instrument during late nights of student life. A second worked for a local television station part time. A third had left the university and his friends for a semester, trying to escape the war through the migrant route to Europe — only to be deported halfway, returned to his studies in an Afghanistan in flames.","For Afghan Civilians, Road Between Life and Death Is Narrow — and Mined",Civilian Casualties;Afghanistan War (2001- );Terrorism;Improvised Explosive Devices;Buses;Taliban;United Nations;AFGHANISTAN;Herat (Afghanistan),2019-07-31,article,World,News
0,"The sitcom set in Northern Ireland takes place in a maelstrom of sectarian violence and adolescent angst. It’s funny, too.","LONDON — When Lisa McGee was 13, she wrote a letter to Chelsea Clinton. It was November 1995, and President Bill Clinton was scheduled to visit the city of Derry in a show of support for Northern Ireland’s peace process. It would be the first time a sitting president of the United States had come to the troubled region.","In ‘Derry Girls,’ the Lighter Side of Life in a Conflict Zone","Television;Derry Girls (TV Program);Northern Ireland;Derry (Northern Ireland);McGee, Lisa",2019-07-31,article,Arts,News
0,"The investment giant announced that it is becoming a C corporation and moving to a “one share, one-vote” model that could give its stock price a boost.",Good Wednesday morning. On today’s agenda: the Fed’s big announcement on interest rates. More on what to expect below. (Was this email forwarded to you? Sign up here.),DealBook Briefing: Carlyle’s Founders Give Outsiders More Power,,2019-07-31,article,Business Day,News
0,The “Dark Horse” decision is the latest in a long line of disputes that have shaped the way copyright law is handled in the music industry.,A federal jury’s decision on Monday that Katy Perry’s 2013 hit “Dark Horse” copied elements from a 2008 Christian rap song added her to an ignominious list: pop stars who have been successfully sued for plagiarizing another song.,Katy Perry’s Copyright Case May Sound Familiar to These Stars,"Copyrights and Copyright Violations;Music;Decisions and Verdicts;Perry, Katy;Flame (1981- );Harrison, George;Orbison, Roy;Porter, Cole;Gaye, Marvin;Sheeran, Ed;Thicke, Robin;Williams, Pharrell;Dark Horse (Song);Blurred Lines (Song)",2019-07-31,article,Arts,News
0,Negotiators left Shanghai on Wednesday with little immediate sign of progress as both sides appear to be settling in for a long economic clash.,American and Chinese negotiators finished talks on Wednesday with little progress toward ending a trade war that has shaken the world’s economic confidence and rattled markets.,U.S.-China Trade Talks End With No Deal in Sight,"China;United States International Relations;International Trade and World Market;Customs (Tariff);Politics and Government;Economic Conditions and Trends;United States Economy;Trump, Donald J;United States Politics and Government",2019-07-31,article,Business Day,News
0,Mohammad Ali Najafi was arrested in May after turning himself in to the police and purportedly confessing to shooting his wife.,"A former mayor of Tehran who once served as one of Iran’s vice presidents has been sentenced to death in the killing of his wife, state news outlets reported, in a case that has been closely watched in the country.",Former Mayor of Tehran Is Sentenced to Death in Wife’s Killing,"NAJAFI, MOHAMMAD ALI;Murders, Attempted Murders and Homicides;Politics and Government;Iran",2019-07-31,article,World,News
0,The Liwan — where journalists such as Anthony Shadid often stayed — once hummed with Syria’s hopes and fears.,"Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together.",If These Walls Could Talk: A War Correspondent Revisits a Hotel of Ghosts,"Liwan Hotel (Antakya, Turkey, Hotel);Antakya (Turkey);Free Syrian Army;Shadid, Anthony;Foley, James (1973-2014);Defectors (Political);Muslims and Islam;Assad, Bashar al-;Islamic State in Iraq and Syria (ISIS);AL QAEDA;Terrorism",2019-07-31,article,Reader Center,News
0,"The eurozone economies grew 0.2 percent last quarter, and inflation remains far below the European Central Bank’s target.","Economic growth in countries that use the euro slowed considerably in the second quarter, adding to pressure on the European Central Bank to intercede to prevent a possible recession. ","European Economy Slows, Raising Expectations of E.C.B. Action",Recession and Depression;International Trade and World Market;Banking and Financial Institutions;Inflation (Economics);European Central Bank;Eurozone;Economic Conditions and Trends,2019-07-31,article,Business Day,News
0,"The ousted governor, Ricardo A. Rosselló, nominated a secretary of state to succeed him. But his confirmation by lawmakers is far from certain.","SAN JUAN, P.R. — The ousted governor of Puerto Rico, Ricardo A. Rosselló, chose his successor on Wednesday, nominating Pedro R. Pierluisi, who formerly represented the island in Congress, to serve as secretary of state. The move positions Mr. Pierluisi to take over as governor when Mr. Rosselló’s resignation becomes effective later this week.",Puerto Rico Governor Names Pedro Pierluisi as His Possible Successor,"Puerto Rico;Pierluisi, Pedro R;Rossello, Ricardo A (1979- );Politics and Government;Appointments and Executive Changes;Governors (US)",2019-07-31,article,U.S.,News
0,"Gov. Steve Bullock, welcome to the stage.",This article is part of David Leonhardt’s newsletter. You can sign up here to receive it each weekday.,Five Debate Takeaways,"Debates (Political);Health Insurance and Managed Care;Primaries and Caucuses;Presidential Election of 2020;Elections;Voting and Voters;Liberalism (US Politics);CNN;Warren, Elizabeth;Sanders, Bernard;Bullock, Steve;Republican Party",2019-07-31,article,Opinion,Op-Ed
0,Everything you need to know about the presidential primary debate starting Wednesday at 8 p.m. E.T.,[Follow our live coverage of Democratic debate Night 2.],What to Watch For in Democratic Debate Night 2,"Debates (Political);Democratic Party;CNN;Biden, Joseph R Jr;Booker, Cory A;Gabbard, Tulsi (1981- );Gillibrand, Kirsten E;Bennet, Michael Farrand;Harris, Kamala D;de Blasio, Bill;Inslee, Jay;Detroit (Mich)",2019-07-31,article,U.S.,News
0,"John Herrman, who writes about the internet, is using many of the same tech tools as a decade ago — but the conversation around how we use them has changed.","How do New York Times journalists use technology in their jobs and in their personal lives? John Herrman, a reporter for the Styles desk who covers the internet, discussed the tech he’s using.",The Tools for Covering Tech Are the Same as in 2009,Online Advertising;Computers and the Internet;Mobile Applications;News and News Media;Social Media;Privacy;AMAZON.COM INC;Facebook Inc;Google Inc;Twitter,2019-07-31,article,Technology,News
0,HBO’s new comedy series features a cast of emerging black comedians.,"HBO’s “A Black Lady Sketch Show” invites viewers into uncharted territory. The series, created by Robin Thede and co-executive produced by Issa Rae, boasts a rarity for TV: a cast, writers room and director (Dime Davis) comprised entirely of black women. ",Who Are the Women of ‘A Black Lady Sketch Show’? A Quick Primer,"A Black Lady Sketch Show (TV Program);Women and Girls;Blacks;Black People;Thede, Robin;Black, Ashley Nicole;Brunson, Quinta;Dennis, Gabrielle (1981- );Television;Writing and Writers;Comedy and Humor;Home Box Office",2019-07-31,article,Arts,News
0,It’s not spicy hot but has a magnificent warmth. Quick-pickled fresh ripe bananas add a creamy bland sweetness with a spike of vinegar and habanero.,"The one and only summer I went to sleepaway camp, I bunked with these ferocious girls from Morris County, in New Jersey, who wore tubes of grape-scented Lip Smacker lip gloss on lanyards that hung from their necks and who hogged the bank of bathroom mirrors blow-drying their hair every afternoon before dinner. The one girl I did love, a freckled, husky tomboy, packed her rucksack and ran away right after our counselor’s flashlight bed check one night, and I wept silent, racking sobs in my lower bunk until dawn, terrified for her out in the wilderness. Or worse, wandering onto 95 South with all those long-haul 18-wheelers pounding the uncongested Interstate in the dark hours.",Jerk Chicken So Good I’ve Been Making It Every Summer for 25 Years,Camps and Camping;Cooking and Cookbooks;Chickens;Recipes,2019-07-31,article,Magazine,News
0,Competition among these male spiders is fierce. So suitors take advantage of clues left by their reproductive rivals.,"It’s a myth that black widow female spiders always kill and consume their mates. But courtship remains perilous for males, cannibalism or no. The terrain, navigated in the dark, is challenging. The female’s web releases come-hither pheromones, but only about 12 percent of prospective males manage to reach it. And once there, they can expect to face male rivals competing to pass their genes on to the next generation.",How Does a Male Black Widow Find a Mate? Follow the Other Guys,"Spiders;Pheromones;Reproduction (Biological);Proceedings of the Royal Society B (Journal);University of Toronto;North America;Scott, Catherine (Scientist);your-feed-science",2019-07-31,article,Science,News
0,Wednesday: A formerly homeless family talks about the stress and anxiety; Gov. Gavin Newsom takes aim at President Trump’s tax returns; and border seesaws.,Good morning.,What It’s Like to Live in Your Car,,2019-07-31,article,U.S.,briefing
0,The woman who accused a powerful Indian lawmaker of rape was critically injured in a car crash. Her family suspects foul play.,"NEW DELHI — Many times over the past year, a young woman from northern India who had accused a powerful politician of rape warned the authorities that her life was in danger.","Having Accused a Politician of Rape, She Feared for Her Life. Now, She’s Fighting for It.","India;Sex Crimes;Sengar, Kuldeep Singh;Politics and Government;Women and Girls;Women's Rights;Police Brutality, Misconduct and Shootings;Murders, Attempted Murders and Homicides",2019-07-31,article,World,News
0,This three-and-a-half-acre property on a bluff in Antigua and Barbuda is on the market for $4.25 million.,This three-and-a-half-acre property on a bluff in Antigua and Barbuda is on the market for $4.25 million.,Sweeping Views on the Coast of Antigua,Antigua and Barbuda;Caribbean Area;Real Estate and Housing (Residential),2019-07-31,multimedia,Real Estate,Slideshow
0,The small Caribbean country has survived hurricanes and global financial downturns thanks to its abundant beachfront real estate.,"This three-and-a-half-acre property sits on an 80-foot bluff overlooking Nonsuch Bay, on the east coast of the Caribbean island of Antigua.",House Hunting in … Antigua and Barbuda,Caribbean Area;Real Estate and Housing (Residential);Antigua and Barbuda;West Indies,2019-07-31,article,Real Estate,News
0,"The proposal was announced between two Democratic debates, seemingly timed to show that President Trump was also trying to tackle the highly populist issue of soaring drug prices.","The Trump administration said on Wednesday that it was taking steps to make it easier to import less expensive prescription drugs from other countries, particularly Canada. The move has long been supported by progressives but has encountered fierce opposition from the pharmaceutical industry.",Trump Administration Weighs Allowing Drug Imports for Cheaper Prescriptions,"Drugs (Pharmaceuticals);United States Politics and Government;Prices (Fares, Fees and Rates);Executive Orders and Memorandums;Food and Drug Administration;Health and Human Services Department;Azar, Alex M II;Trump, Donald J;Canada;your-feed-healthcare;International Relations",2019-07-31,article,Health,News
0,"With its first major building project in 25 years at its summer home in the Berkshires, the Boston Symphony places a bet on the booming lecture business.","LENOX, Mass. — For more than 80 years, Tanglewood, the bucolic summer home of the Boston Symphony Orchestra, has made the Berkshires a vital destination for classical music.","After Decades of Music, Tanglewood Talks","Tanglewood Music Festival (Lenox, Mass);Classical Music;Boston Symphony Orchestra;Tanglewood Learning Institute;Tanglewood Music Center",2019-07-31,article,Arts,News
0,"“We are the one species on this planet that seems to think that this place belongs to us, and only us,” the British royal said in an issue of British Vogue.","LONDON — Months after Prince Harry and Meghan, Duchess of Sussex, welcomed their newborn son, the prince, one of the most prominent young fathers in Britain, again had some baby news.","Prince Harry Plans 2 Children ‘Maximum,’ for the Sake of the Planet","Harry, Duke of Sussex;Markle, Meghan;British Vogue (Magazine);Race and Ethnicity;Global Warming;Royal Families;Great Britain;Children and Childhood",2019-07-31,article,World,News
0,"Jake Gyllenhaal and Tom Sturridge grapple with love, grief and vulnerability in “Sea Wall/A Life,” paired one-act plays on Broadway.","Yes, Jake Gyllenhaal was crying, but it was a dignified kind of crying. Less sobbing, more welling. “Sorry,” he said, collecting himself. “I hate this. It seems performative in an interview.” But if you open yourself to the problem of existence in what may or may not be a determinate universe — which is what Mr. Gyllenhaal was doing on an afternoon two weeks ago — tears happen.",Men Who Aren’t Afraid of Tears,"Theater;Gyllenhaal, Jake;Sturridge, Tom;Sea Wall (Play);A Life (Play)",2019-07-31,article,Theater,News
0,An emerging Republican strategy describes Democrats as “socialists” who “hate the values that make America great.” Will it work?,"ELIZABETHTOWN, N.C. — The Republican competing in the do-over race in North Carolina’s Ninth Congressional District has been running an ad featuring circus music and wobbling clown dolls. The dolls, he says in the commercial, represent “the crazy liberal clowns” of today’s Democratic Party.",A Rare Do-Over Congressional Election Is a Chance to Battle-Test 2020 Strategies,"North Carolina;Elections, House of Representatives;Bishop, J Daniel (1964- );McCready, Dan;Midterm Elections (2018);Republican Party;Democratic Party;Dowless, L McCrae Jr;BLADEN COUNTY (NC);Frauds and Swindling;United States Politics and Government",2019-07-31,article,U.S.,News
0,"Honor the food writer Doreen Gamboa Fernandez by cooking chicken adobo, kare-kare and mango royale.","Good morning. Our Ligaya Mishan has a beautiful article in The Times today about the Filipina food writer Doreen Gamboa Fernandez, who died in 2002 but whose work is right now inspiring a new generation of cooks and restaurateurs. “She revolutionized Filipino food,” Ligaya wrote, “simply by treating it as what it is: a cuisine.”",Celebrate Filipino Food,Cooking and Cookbooks,2019-07-31,article,Food,News
0,"Also this week, the high cost of the world’s natural disasters",Welcome to the Climate Fwd: newsletter. The New York Times climate team emails readers once a week with stories and insights about climate change. Sign up here to get it in your inbox. (And find the website version of this week’s letter here.),One Thing You Can Do: Reduce Unwanted Mail,Global Warming;Environment;Greenhouse Gas Emissions;Recycling of Waste Materials;Paper and Pulp;Insurance;Disasters and Emergencies,2019-07-31,article,Climate,News
0,"It’s the first time the three have been on the same movie. This drama, from Netflix, involves the disappearance of the union leader Jimmy Hoffa.","It’s a fictionalized version of a notorious crime story, directed by a top-brand filmmaker, and the starry ensemble includes Al Pacino. No, it’s not Quentin Tarantino’s “Once Upon a Time … in Hollywood.” Rather, it’s Martin Scorsese’s “The Irishman,” a Netflix release that covers the 1975 disappearance of Jimmy Hoffa and features two of the director’s most celebrated collaborators, Robert De Niro and Joe Pesci, along with Pacino, who has never worked with Scorsese before.","‘The Irishman’ Trailer: De Niro, Pacino and Scorsese at Work","Movies;The Irishman (Movie);De Niro, Robert;Pacino, Al;Scorsese, Martin;Pesci, Joe;Netflix Inc",2019-07-31,article,Movies,News
0,No Regrets,No Regrets,Anna Wintour Takes in a Broadway Show,,2019-07-31,multimedia,Style,Slideshow
0,"Every month, Netflix Canada adds a batch of movies and TV shows to its library. Here are the titles we think are most interesting for August.","Every month, Netflix Canada adds a new batch of TV shows and movies to its library. Here are the titles we think are most interesting for August, broken down by release date. Netflix occasionally changes schedules without giving notice.",The Best Movies and TV Shows New on Netflix Canada in August,"Television;Netflix Inc;Movies;Documentary Films and Programs;Malkovich, John;Dunkirk (Movie);GLOW (TV Program);Girls Trip (Movie);Mindhunter (TV Program);Otherhood (Movie);The Dark Crystal: Age of Resistance (TV Program);your-feed-theheadlines-canada;Canada",2019-07-31,article,Arts,News
0,Candidates are promising a kind of change that history suggests they cannot deliver.,"As the Democratic race for the 2020 presidential nomination heats up, a newly fashionable term has entered the political lexicon: “structural.”",Why Do the Democrats Keep Saying ‘Structural’?,Democratic Party;Presidential Election of 2020;Income Inequality;Sociology;Race and Ethnicity;Social Conditions and Trends;United States Politics and Government,2019-07-31,article,Opinion,Op-Ed
0,Trump’s tweets undermine what I thought it meant to participate in American democracy.,"BALTIMORE — I walked into the United States Citizenship and Immigration Services branch here on a hot afternoon two weeks ago. After passing through security, I entered a waiting room that looked like your average D.M.V. The majority of the people looked like me in that they were people of color, and they had come from a different part of the world.",I’m Muslim and Live in Baltimore. Fear Made Me Become a U.S. Citizen.,"Citizenship and Naturalization;Immigration and Emigration;Race and Ethnicity;Trump, Donald J;Citizenship and Immigration Services (US);United States Politics and Government",2019-07-31,article,Opinion,Op-Ed
0,"Two years after the comedian’s infamous Trump photo, she’s back — battered but unbowed by right-wing cancel culture.","“You have to leave the country,” Sharon Stone told Kathy Griffin, in the wake of the controversy surrounding the infamous 2017 photograph of her holding a Donald Trump mask covered with ketchup, “for eight years.”",Why Kathy Griffin Will Not Stand Down,"Comedy and Humor;Griffin, Kathy;Trump, Donald J;United States Politics and Government;Blacklisting",2019-07-31,article,Opinion,Op-Ed
0,Mr. Thompson rose to fame as the man behind the popular channel “The King of Random.”,"Grant Thompson, a YouTube host known for the popular channel “The King of Random,” died in a paragliding accident in Utah this week, his family announced.",YouTube Star Grant Thompson Dies in Paragliding Accident,"Thompson, Grant (1980-2019);Gliders, Hang Gliding and Paragliding;YouTube.com;Aviation Accidents, Safety and Disasters;St George (Utah);Deaths (Fatalities);Social Media",2019-07-31,article,Style,News
